Tanggal,Rating,Komentar,Word Count,batch,Content Quality,Subscription & Pricing,UI/UX,Functionality,Technical & Access
2018-05-02 08:29:29,1.0,"Komersil banget sekarang.... Padahal dengan kita baca artikel aja kompas 
Uda dapat uang banyak....",14,5to20,,-1.0,,,
2018-04-30 20:19:37,4.0,"Tambah wawasan, sip deh, makasih",5,5to20,,,,,
2018-04-27 16:18:39,5.0,Bagus buat mengisi waktu luang,5,5to20,,,,,
2018-04-25 10:17:08,4.0,"Mengakses kompas.id sejak 2017 saat masih beta. Sekarang berlangganan 
sampai Juni 2018. Semoga semakin baik.",15,5to20,,,,,
2018-04-17 20:10:57,5.0,Selalu menyajikan berita yg aktual.. intelektual.. terpercaya & independen!,9,5to20,1.0,,,,
2018-04-15 23:11:45,5.0,Sudah lama saya harapkan aku bisa membaca SKH Kompas setiap hari.,11,5to20,,,,,
2018-04-12 19:39:53,5.0,Media tertua dan bergengsi di Jakarta Indonesia.,7,5to20,,,,,
2018-04-10 08:08:09,3.0,"sejak upgrade versi terakhir, download tidak tersimpan. saya harus download ulang setiap mau baca lagi.",15,5to20,,,,-1.0,
2018-04-07 19:29:26,5.0,"Terima kasih ada berita kompas yg baru, Semoga beritanya tidak kalah dengan berita babe thks alot",16,5to20,,,,,
2018-04-04 16:59:08,1.0,harus pakai log in segala norak juga,7,5to20,,,,,-1.0
2018-04-02 07:11:00,5.0,"KOMPAS sumber berita terlengkap, akurat, dan terpercaya.****",7,5to20,1.0,,,,
2018-03-31 17:52:21,5.0,"Kompas.id *cermat* memilih berita , *akurat* data2nya, *tepat* sasaran pembacanya, *hebat* design layout penyajiannya. Pokoknya Kompas.id *mantap*.",17,5to20,1.0,,,,
2018-03-31 17:15:40,2.0,"Baru download, mau dibaca sudah hilang dan suruh download ulang,, dan itu berkali""... Solusinya gmana ini?",16,5to20,,,,-1.0,
2018-03-27 08:38:56,5.0,Berita ok. Selalu update trs ya,6,5to20,1.0,,,,
2018-03-23 09:47:34,5.0,"Keren, desain visualnya meningkatkan minat baca😍 makasih Kompas.id",8,5to20,,,1.0,,
2018-03-18 21:13:59,5.0,Untuk berita yang akurat ... Kompas oke,7,5to20,1.0,,,,
2018-03-13 12:15:23,5.0,"Untuk bacaan anak muda, dan untuk menambahkan wawasan kita. Kompas adalah pilihan yang tepat. Semoga makin jaya Kompas.Id 😆",19,5to20,1.0,,,,
2018-03-12 17:11:48,5.0,"Hampir tiap hari tak sempat baca koran, akan dicoba baca yang e.koran yang premium",14,5to20,,,,,
2018-03-11 08:15:26,2.0,Bisa ada fidio ea kah,5,5to20,,,,0.0,
2018-03-10 18:05:40,4.0,Kompas pass untuk di baca.,5,5to20,,,,,
2018-03-10 16:56:29,1.0,"Mantap gan, ana suka, terus berikan yang terbaik untuk bNgsa",10,5to20,,,,,
2018-03-10 15:46:51,5.0,Bersyukur dengan berita yang terpercaya dan bisa dipertanggung jawabkan,9,5to20,1.0,,,,
2018-03-09 19:46:32,5.0,Lebih mudah dalam mengupdate informasi,5,5to20,,,,,
2018-03-09 14:13:00,5.0,"Luar biasa, berita-beritanya sangat kredibel, independen, dan terpercaya",8,5to20,1.0,,,,
2018-03-09 01:21:17,5.0,Mantap... Untuk mendapatkan berita terkini dan independen,7,5to20,1.0,,,,
2018-03-09 00:52:51,3.0,Coba dulu klw bagus tmbah lgi bntg nya,8,5to20,,,,,
2018-03-08 22:35:51,4.0,"Senang sekali karena beritanya bermutu, netral nasional, mencerdaskan masyarakat dan menambah wawasan.",12,5to20,1.0,,,,
2018-03-08 18:35:17,5.0,Gue pembaca setia kompas. Terima kasih kompas!,7,5to20,,,,,
2018-03-08 10:55:31,4.0,Sangat informatif dan berita yg bisa diakui,7,5to20,1.0,,,,
2018-01-22 11:00:32,5.0,You can get upadated news from Kompas Daily on Kompas.id. It`s recommended apps.,13,5to20,1.0,,,,
2018-01-09 19:03:01,5.0,Sangat membantu mendapatkan berita yg kredibel,6,5to20,1.0,,,,
2017-12-22 00:29:51,5.0,Mantap saya sudah daftar member di gramedia pondok indah,9,5to20,,,,,
2017-12-10 22:34:16,5.0,tingkatkan update annya dgn berita yg lebih informatif,8,5to20,0.0,,,,
2017-12-01 11:40:44,5.0,Sangat memuaskan dan menbuka pikiran kita,6,5to20,,,,,
2017-09-23 18:42:58,2.0,Halah ini aplikasi terjeleeeeeeeeek sedunia.masak cuma bisa baca satu halaman doang,11,5to20,,-1.0,,,
2017-09-11 18:21:29,2.0,ini ko udah login tapi ko gabisa ya pas buka korannya malah harus daftat membership? tolong infonya dong,18,5to20,,,,,-1.0
2017-08-28 15:18:44,3.0,"khan baru nyoba , jadi 3 bintang dulu yaaaa .... tengkiyuuuuuuuuuuuuu",11,5to20,,,,,
2017-08-24 11:53:25,4.0,"akun saya kok gak bisa di buka, terus koran juga gak bisa",12,5to20,,,,,-1.0
2017-07-31 09:50:22,5.0,Semoga koran kompas semakin mudah diakses melalui android dan gratis,10,5to20,,0.0,,,
2017-07-05 02:00:45,5.0,Suka banget baca berita Kompas selalu update dan menghemat waktu tentunya karena bisa baca berita Kompas di mana Saja.,19,5to20,1.0,,,,
2026-04-10 22:05,1.0,Bahkan baca berita aja suruh bayar 🤣🤣🤣,7,5to20,,-1.0,,,
2026-02-17 06:34,1.0,Notif untuk mengaktifkan notifikasi sangat mengganggu. Tampilan koran juga semakin jelek. Tumben?,12,5to20,,,-1.0,,-1.0
2026-02-12 00:22,1.0,"Pas mau masuk sering banget ""aplikasi dalam perbaikan"". Bikin stres",10,5to20,,,,,-1.0
2026-02-05 09:16,1.0,Navbar bawah di-epaper tidak bisa dihide sehingga menghalangi epaper bagian bawah,11,5to20,,,-1.0,,
2026-01-18 12:28,4.0,Tolong perbaiki tampilan di iPad mini a17 supaya pas tidak terpotong kanan kirinya,13,5to20,,,-1.0,,
2026-01-10 16:40,5.0,"Tidak akan bosan dengan apps ini karena konten-konten yang menarik, berita faktual, terkini, dan terpercaya.",15,5to20,1.0,,,,
2025-11-23 22:04,3.0,"diinstall di ipad mini, sisi sebelah kiri terpotong, sudah lama tidak ada perbaikan",13,5to20,,,-1.0,,
2025-11-22 09:47,5.0,ga ada pilihan ke kompas one,6,5to20,,,,0.0,
2025-10-08 21:50,5.0,"Berita selau update dan memberikan peluang suara dari pelosok untuk dimuat di media nasional, sangat membatu kami di daerah 3T",20,5to20,1.0,,,,
2025-10-05 03:37,5.0,Tidak mengapa ada iklan yang penting gratis😁🙏,7,5to20,,1.0,,,
2025-09-22 06:22,3.0,Kepotong teksnya kalau di iphone 13,6,5to20,,,-1.0,,
2025-09-05 13:51,1.0,iPad app simple back button on the top keep crashing,10,5to20,,,,,-1.0
2025-07-22 01:17,5.0,TTS nya sering internal server error,6,5to20,,,,-1.0,
2025-06-04 03:37,2.0,Aplikasinya kenapa sekarang tidak menyesuaikan dengan device ya? Terpotong dan tidak smooth. Saya harus selalu buka dari PC,18,5to20,,,-1.0,,-1.0
2025-05-25 15:33,1.0,"Aneh, udh didownload masih harus konek internet. Padahal dipesawat kita baca paper ini",13,5to20,,,,-1.0,
2025-02-18 13:17,1.0,"Saya sudah melakukan payment untuk 1 tahun, tetapi saya tetap tidak bisa mengakses untuk baca berita, ini bagaimana sih ?",20,5to20,,,,,-1.0
2024-12-02 16:19,1.0,Tidak ada response setelah login melalui Google.,7,5to20,,,,,-1.0
2024-11-18 05:49,1.0,Sudah subscribed tp gak bisa log in. CS tdk membantu,10,5to20,,,,,-1.0
2024-10-08 08:15,1.0,udah subscribe tapi gabisa log in. tiap log in cuma loading tapi ga masuk ke halaman utama,17,5to20,,,,,-1.0
2024-07-10 23:08,1.0,"Sudah subscribed bulanan, tapi tidak bisa log in.",8,5to20,,,,,-1.0
2024-06-19 02:18,5.0,Enjoyable with research by kompas,5,5to20,,,,,
2024-06-18 11:40,5.0,consume quotanya gede banget. sampai jadi nomor 2/3 dipengguna quota bulanan setelah youtube,13,5to20,,,,,-1.0
2024-06-17 02:55,5.0,"berita update, disertai analisa dan tulisan yg berkualitas. tambah lebih banyak ulasan dan berita olahraga.",15,5to20,1.0,,,,
2024-03-14 14:44,2.0,Setelah diupdate ukuran tampilan malah jadi tidak sesuai dengan screen ipad mini.,12,5to20,,,-1.0,,
2024-03-09 10:52,1.0,"Sudah ikut berlangganan malah tidak masuk, log in ga jelas",10,5to20,,,,,-1.0
2024-03-01 13:52,5.0,Sdh klik yg berlangganan bulanan kenapa status langganan msh tdk aktif ya?,12,5to20,,,,,-1.0
2023-10-23 02:04,1.0,"pas log in mala dibilang blm subs, pdhl sudah subs.",10,5to20,,,,,-1.0
2023-10-06 01:55,5.0,Mau berhenti langganan koran kompas manual kasihan sama tukang loper korannya saya berlangganan sejak tahun 1990. Jadinya manual kombinasi deh.😀🙏🏼,20,5to20,,,,,
2023-10-02 00:31,5.0,"dapet diskon member kompas id setahun, jadi update berita terus baca kompas. keren kompas",14,5to20,,1.0,,,
2023-08-30 03:37,5.0,"Sdh baca kompas dari kecil, kenapa harus pindah bacaan ?

Always ter the best ya kompas
 آَمِيـٍـِـنْ يَــارَبَّ الْعَالَمِ",19,5to20,,,,,
2023-08-13 22:31,5.0,"Beritanya bernas, mendidik serta eksklusive",5,5to20,1.0,,,,
2023-07-23 01:34,5.0,Penuh dg bacaan yg informatif,5,5to20,1.0,,,,
2023-07-02 04:16,5.0,"Banyak fitur baru jadi makin enak bacanya, keren kompas!",9,5to20,,,,1.0,
2023-06-27 01:31,5.0,Sudah lancar di ipad. Thanks response developer!,7,5to20,,,,,1.0
2023-06-11 15:55,5.0,kompas memberikan informasi terkurasi yang berkualitas sesuai standar Harian kompas yg terjaga selama ini.,14,5to20,1.0,,,,
2023-06-08 10:00,4.0,Aplikasinya bagus. Customer service tidak banyak membantu.,7,5to20,,,,,1.0
2023-06-07 03:17,5.0,Aplikasinya mudah digunakan dan nggak pernah error sejauh ini.,9,5to20,,,,,1.0
2023-05-30 15:09,5.0,"Jurnalistik yang berkualitas. Tidak rugi apabila kita berlangganan. Dengan bahasa yang baku dan lugas, namun masih dapat difahami oleh masyarakat.",20,5to20,1.0,1.0,,,
2023-05-13 05:34,5.0,Berita berkualitas terpercaya. Bebas dari hoax. Saya baca terus tiap pagi. Terus tingkatkan jurnalisme berkualitas,15,5to20,1.0,,,,
2023-05-08 07:40,5.0,Terimakasih untuk jurnalisme berkualitasnya. Lanjutkan kompas!,6,5to20,1.0,,,,
2023-04-26 01:00,5.0,Cool app! Thank you. Hopefully more easy to use,9,5to20,,,,,
2023-04-18 14:05,5.0,"Saya sangat suka kompas id, berita nya bagus dan tutur katanya terbaik dari yang terbaik. Aplikasinya nggak pernah keluar sendiri",20,5to20,1.0,,,,1.0
2023-04-18 05:48,4.0,Sudah 2 x status langganan saya selama 1 tahun menjadi tidak berlangganan lagi pdhl baru bberpa bulan saja,18,5to20,,,,,-1.0
2023-02-21 15:55,4.0,Mohon fitur baca audio bisa compatible dengan airpods.,8,5to20,,,,0.0,
2022-12-22 05:58,1.0,"Seharusnya kompas tidak menghapus aplikasi versi lama, agar bisa di download juga oleh iOS yg versi lama.",17,5to20,,,,,-1.0
2022-12-15 14:59,2.0,sedikit kecewa karena aplikasi kadang menutup sendiri ketika lagi baca berita. padahal udah berlangganan.,14,5to20,,,,,-1.0
2022-10-26 13:17,5.0,"Setelah di update, app tidak lagi crash. Very good.",9,5to20,,,,,1.0
2022-10-15 01:18,5.0,"Mohon untuk diperbaiki aplikasi ini, karena sering sekali aplikasi tertutup mendadak/crash ketika discroll ke bawah. Utamakan pelayanan terhadap pelanggan.",19,5to20,,,,,-1.0
2022-10-11 14:04,2.0,Please fix! App force closed after scrolling. Ios 16,9,5to20,,,,,-1.0
2022-10-10 23:21,5.0,Tolong dibuat fitur offline untuk kompas e-paper sehingga bisa tetap dibaca saat perjalanan udara. Tks,15,5to20,,,,0.0,
2022-10-08 12:20,2.0,scroll scroll pasti selalu force closed,6,5to20,,,,,-1.0
2022-08-01 06:09,1.0,mohon bisa kembali pd sistim sebelum nya krn ipadmini 3 sya gk bisa baca kompas digital sejak 3 hr lalu,20,5to20,,,,,-1.0
2022-06-18 13:15,4.0,Lebih baik jika bisa membaca koran cetak secara lamdscape,9,5to20,,,0.0,,
2022-06-16 09:05,1.0,Wah sdh gak bisa dibuka di iOS 12.5.5 lagi ya. Pilihannya hanya berhenti berlangganan atau beli HP baru?,18,5to20,,,,,-1.0
2022-06-06 09:17,5.0,"Seneng deh sekarang sudah bisa baca e-paper dengan lancar. Tadinya mau download e-paper aja susah. Good job, kompas 👍🏻",19,5to20,,,,1.0,
2022-05-09 09:12,5.0,"sebulan setelah mengeluh, kini bisa buka dalam posisi portrait lagi, good job!",12,5to20,,,,,1.0
2022-04-15 14:18,2.0,Not sure why the app force me to use in landscape mode.  Makes it hard to read the articles,19,5to20,,,-1.0,,
2022-03-30 01:14,1.0,Aplikasi ga jalan di ipad.. percuma saya sudah langganan setahun.. perbaiki segera,12,5to20,,,,,-1.0
2022-03-21 22:48,1.0,Its not working...after installed only shown white screen,8,5to20,,,,,-1.0
2022-03-10 11:46,2.0,Aplikasi seringkali crash untuk device saya (iPhone 11) terpaksa uninstalled karena gak bisa dipakai dan balik ke web.,18,5to20,,,,,-1.0
2022-01-19 13:42,1.0,"Setiap mau baca disuruh login, pdhl sudah login. Cek status katanya belum berlangganan, padahal bayar terus. Aneh banget deh ih",20,5to20,,,,,-1.0
2022-01-06 01:01,5.0,Thanks kompas sudah update . Suka dengan designya yeayy,9,5to20,,,1.0,,
2022-01-04 08:59,5.0,Keren untuk update barunya. Saya suka,6,5to20,,,,,1.0
2022-01-03 11:41,2.0,Tidak bs masuk / sign in ke aplikasi melalui email dari aplikasi di iPhone. Mohon diperbaiki,16,5to20,,,,,-1.0
2021-12-25 13:29,5.0,"Akhirnya, app yang sekarang bisa dikatakan layak. Setara dengan app milik media sebelah. Keren. Masih bisa ditingkatkan lagi sih.",19,5to20,,,,,1.0
2021-10-21 11:14,3.0,"kompas di iPhone / iPad saya gak bisa buka isi berita, mentok di loading screen. Mohon di perbaiki. Terima kasih",20,5to20,,,,,-1.0
2021-06-08 11:07,2.0,"Kalo menurut saya kurang bagus, karena terlalu banyak yg harus berlangganan. Untuk design sih udah ok dan penataan konten.",19,5to20,,-1.0,0.0,,
2020-11-22 00:50,1.0,Tidak bisa dibuka e-papernya dengan ipad setelah update. Mohon segera....diperbaiki,10,5to20,,,,-1.0,
2020-11-21 16:28,1.0,Saya tidak bisa download epaper sejak update di Version 2.0. Sudah dicoba di iPad dan iPhone. Mohon diperbaiki.,18,5to20,,,,-1.0,
2020-11-21 07:42,1.0,Tolong diperbaiki segera. Terima kasih.,5,5to20,,,,,-1.0
2020-11-20 05:54,1.0,"Rugi saya berlangganan premium, e-paper aja gak bisa dibuka",9,5to20,,,,-1.0,-1.0
2020-11-20 03:46,1.0,Setelah update tak bisa dibaca epapernya,6,5to20,,,,-1.0,
2020-11-20 03:13,1.0,Epaper nggak bisa dibuka setelah update,6,5to20,,,,-1.0,
2020-11-20 01:36,1.0,"Setelah upgrade terakhir, download epaper di apple ipad engga bisa dilakukan.",11,5to20,,,,-1.0,
2020-11-20 00:32,5.0,Setelah update 4 hari lalu malah epaper ga bisa dibuka sama sekali,12,5to20,,,,-1.0,
2020-11-19 23:36,5.0,Setelah update malah gak bisa di download dibuka sama sekali e-paper nya,12,5to20,,,,-1.0,
2020-11-19 21:19,1.0,"Sejak upgrade tidak bisa di gunakan untuk baca ePaper, harap segera di perbaiki karena saya hanya subscribe versi digital",19,5to20,,,,-1.0,
2020-11-19 13:34,1.0,Saya tidak bisa unduh epaper bbrp hr ini. Sptnya ada hubungan dg versi ios ipad sy. Tlg segera perbaiki,19,5to20,,,,-1.0,
2020-11-18 14:06,1.0,Barusan update kok malah epaper nya gak bisa dibuka,9,5to20,,,,-1.0,
2020-11-18 03:22,1.0,Diupdate malah jd g bisa buka epaper (IOS14),8,5to20,,,,-1.0,
2020-11-18 02:01,1.0,Pasca update ga bs baca epaper,6,5to20,,,,-1.0,
2020-11-17 22:06,1.0,Sebelumnya tanggal 15  Novbisa download. Ganti version tgl 17 Nov jadi tidak bisa. Tolong segera perbaiki,16,5to20,,,,-1.0,
2020-11-17 21:14,1.0,Cannot download and open epaper after upgrade,7,5to20,,,,-1.0,
2020-11-17 12:04,1.0,Kurang bagus icon nya. Masih ada flek hitam nya. Mohon diperbarui. Di iOS 14 zonk nih bro,17,5to20,,,-1.0,,
2020-10-06 02:51,5.0,"It’s not work at ios14, please fix it",8,5to20,,,,,-1.0
2020-08-15 22:48,4.0,"Mohon untuk di perbaiki, gak bisa download epaper",8,5to20,,,,-1.0,
2020-08-09 17:01,2.0,"Tolong ditambah beberapa fitur yang buat lebihenak baca, seperti dark mode, landscape mode",13,5to20,,,0.0,0.0,
2020-07-27 03:59,2.0,Ada error selalu gagal membaca pdf & gak bisa baca e paper,12,5to20,,,,-1.0,-1.0
2020-05-04 05:41,1.0,"Saya berlangganan E paper di aplikasi ini, tapi susah sekali di download bahkan tidak bisa di download.",17,5to20,,,,-1.0,
2020-03-21 10:30,2.0,"Tampilan portrait membuat UI terlihat sempit, dan tidak adanya darkmode cukup mengganggu saat ingin membuka aplikasi di malam hari",19,5to20,,,-1.0,0.0,
2020-02-24 02:20,1.0,sudah bayar berlangganan tapi sampai sekarang masih belum aktif... gak jelas ni aplikasi 👎👎👎👎👎👎👎,14,5to20,,,,,-1.0
2020-01-27 04:43,1.0,"Awal niatnya mau berlangganan, tapi ketika nyoba aplikasi kompas kurang nyaman lebih tepatnya gk bagus dan banyak kendala.",18,5to20,,,,,-1.0
2020-01-22 06:38,5.0,"Untuk akses login lewat google belum bisa mendirect kembali ke apps kompas
Mohon diperbaiki",14,5to20,,,,,-1.0
2019-07-14 15:47,3.0,Kebanyakan aplikasi berbayar untuk membaca konten sudah mempunyai dark mode dan pengaturan teks. Ditunggu tambahan fitur tersebut.,17,5to20,,,,0.0,
2019-05-15 08:20,3.0,Mungkin bisa ditingkatkan responsifitas dan mode malam atau tema background menjadi gelap.,12,5to20,,,0.0,,
2019-05-09 21:58,1.0,Gagal login pakai google. Tidak bisa akses epaper.,8,5to20,,,,,-1.0
2019-04-16 14:00,1.0,"Uda langganan 6 bulan, tapi tiap mau download pdf gagal melulu
Mubazir dong...
Benerin bisa ga tolong?",17,5to20,,,,-1.0,
2019-04-12 17:09,1.0,"Mau klik langganan, tp nggak bisa2. Diperbaiki dong",8,5to20,,-1.0,,,
2019-03-05 04:15,5.0,"I think you can update your UI/Ukompas to be more friendly. And less bugs, fast update. Thanks",17,5to20,,,0.0,,
2019-02-18 17:20,2.0,"Aplikasi terlalu berat, loading lama. enggak bisa landscape juga.",9,5to20,,,-1.0,,-1.0
2019-02-12 14:56,1.0,Tolong appnyansupaya bisa rotate donk!!!,5,5to20,,,0.0,,
2019-02-09 06:15,5.0,Please fix the app. I already purchased the membership for one year,12,5to20,,,,,-1.0
2018-12-21 22:58,1.0,"Sy berlanggan kompas digital premium, aplikasi tdak berjalan di ios 12.1.2, tlg di update segera",15,5to20,,,,,-1.0
2018-12-10 12:11,1.0,Kayanya ga cocok aplikasinya dengan ios terbaru,7,5to20,,,,,-1.0
2018-12-06 19:44,1.0,"Udah langganan,Gak bisa landscape . .
Sampah 👍",8,5to20,,-1.0,-1.0,,
2018-11-23 13:31,1.0,knp mesti langganan? padahal aplikasi lain yg serupa gk perlu langganan,11,5to20,,-1.0,,,
2018-06-26 12:32,1.0,application crash on 11.3 on first time login after installing application,11,5to20,,,,,-1.0
2018-05-26 01:36,1.0,"In the beginning, that app worked fine. Eventually it's getting worse. Now, it crashes all the time",17,5to20,,,,,-1.0
2018-05-20 15:35,5.0,"Okay, good apps. I can enjoy epaper in my iPad. :D",11,5to20,,,,1.0,
2018-05-19 06:25,1.0,After i try to slide it it just exit the apps,11,5to20,,,,,-1.0
2018-05-15 06:43,5.0,"Please fix the bug, the app keep crashing after sign in.",11,5to20,,,,,-1.0
2018-05-14 03:55,1.0,Crash everytime under iOS 11,5,5to20,,,,,-1.0
2018-05-09 05:31,1.0,Ini gimana sih baru 5detik dibuka crash terus,8,5to20,,,,,-1.0
2018-04-30 08:24,1.0,Doesn’t work on iPad Pro with the latest ios,9,5to20,,,,,-1.0
2018-04-27 15:22,1.0,Kalau ngak siao bikinnaplikasi mending ga usah bikin....begitu buka apps lsg crash...pengalaman ygbmengecewakan.tidak sejalan dengan reputasi harian kompas edisi cetak,20,5to20,,,,,-1.0
2018-04-25 01:17,1.0,"Digunakan di IOS ga berjalan bagus, bisa dibuka tp lgs keluar lagi, berulang kali di reinstall problemnya sama saja",19,5to20,,,,,-1.0
2018-04-23 07:14,5.0,Btw mohon update kompas idnya app biar ios 11.3 bisa terbacaca appnya soalnya sering crash appnya,16,5to20,,,,,-1.0
2018-04-21 13:49,2.0,Setelah update Epaper sama sekali tidak dapat di buka.,9,5to20,,,,-1.0,
2018-04-19 15:31,1.0,Apss dibuka selalu crash di ios 11.3 pada ipad.,9,5to20,,,,,-1.0
2018-04-05 12:40,5.0,C’est mieux que la dernière version,6,5to20,,,,,
2018-03-16 09:57,4.0,Di menh buku sering force close. Mohon update app nya. Tks.,11,5to20,,,,,-1.0
2018-03-11 21:59,3.0,Ga bs close di iPhone x,6,5to20,,,,,-1.0
2018-02-20 23:15,3.0,"Aplikasi ini cukup bagus untuk membaca harian kompas, namun sayang belum/tidak bisa untuk akses kompas versi e-paper / digital.",19,5to20,1.0,,,-1.0,
2026-06-16 04:28:36,1.0,"jadi member premium selama setahun sangat dirugikan, karena menu berita selalu diubah, kenapa cerpen yang harusnya berisi ratusan cerpen malah hanya menampilkan 4 cerpen saja? dimana saya bisa menemukan cerpen lain? terus dimama sajian humaniora? kok ilang? gak jelas, kadang di menu ekonomi ada berita hukum... perbaiki ya!",48,gt20,,,,-1.0,
2026-03-04 15:34:36,5.0,"Menu edisi digital memiliki layout serupa dengan edisi koran cetak. Seolah tebal 32 laman kertas koran cetak diboyong utuh ke sapuhan jemari di layar ponsel. Pengoperasian aplikasi yang simpel dan praktis membuat aksesibilitas dan hobi baca bisa dinikmati tiada batasan tempat, wakti dan ruang. Selamat koran Kompas, tetaplah berinovasi dalam layanan kepada loyal reader kostumer.",55,gt20,,,1.0,1.0,
2025-12-08 13:12:19,3.0,"aplikasi sering tidak berjalan lancar, ketika aplikasi dibuka yang muncul hanya halaman loading yang sangat lama, dan ujung ujungnya gagal memuat halaman, sering seperti ini, padahal sudah bayar dan langganan untuk satu tahun....sayang sekali, padahal kompas.id adalah salah satu rujukan untuk informasi berita yang kredibel.",45,gt20,1.0,,,,-1.0
2025-09-19 09:02:41,4.0,beritanya lengkap sih. tpi gimana sih caranya liat berita-berita di bulan sebelumnya? atau 2-3 bulan yang lalu?? masa harus ngescroll?? capek bgt dong. padahal udh bayar,26,gt20,1.0,,,-1.0,
2025-09-04 18:49:34,4.0,"saya sebenarnya suka sama aplikasi ini jadi bisa membaca artikel baru dengan mudah tapi saya tidak bisa membaca artikel lain lagi karna SAYA SUDAH MEMBACA ARTIKEL DI BULAN INI dan saya disuruh berlangganan yang awalnya 15rb tapi jadi 50rb setelah pembayaran pertama, aku akui aplikasi ini emang bagus banget jadi, aku bakal coba aplikasi ini lagi di lain waktu karna sekarang aku gapunya uang nya :p",66,gt20,,-1.0,,1.0,
2025-07-05 05:09:27,3.0,"aplikasi mudah untuk digunakan, cuma agak disayangkan kita sudah berlangganan premium masih dapat iklan digital segede gaban. semoga bisa dijadikan pertimbangan kritis tsb.",23,gt20,,-1.0,0.0,,
2025-06-09 19:47:36,1.0,"Ulasan saya akan tetap bintang satu sampai kemungkinan untuk memilih teks dalam mode artikel dikembalikan. Sangat disayangkan Anda terus memperbarui aplikasi tanpa menghadirkan kembali fitur ini. Jika tidak ada perkembangan, saya terpaksa beralih ke koran lain.",36,gt20,,,,-1.0,
2025-06-04 19:49:52,4.0,"mengapa kompas e paper saya suka gagal masuk ??? sering bermasalah padahal saya sengaja berlangganan online agar lebih fleksibel , sudah sering kali mohon perhatian nya admin kompas yg terhormat",30,gt20,,,,-1.0,-1.0
2025-05-28 20:07:04,4.0,"sudah lumayan, cuma ada masalah di mode gelapnya kadang beberapa artikel masih latar belakang putih, mohon dimaksimalkan untuk mode gelapnya terimakasih.",21,gt20,,,-1.0,,
2025-01-06 09:20:37,1.0,"sy sdh bayar minggu lalu langganan Kompas id di indomaret atas instruksi kalian dng no akunnya, hr ini buka Kompas id bilangnya belum berlangganan, terus apa hrs bayar lagi?",29,gt20,,-1.0,,,-1.0
2024-12-18 06:29:25,1.0,"Pada awalnya kukasih bintang 4, karena soal fitur kolom komentar yang TDK bisa digunakan. Dan sekarang ini, kukasih bintang 1 karena tidak bisa akses di HP ku. Mohon diperbaiki aplikasinya, admin",31,gt20,,,,-1.0,-1.0
2024-10-25 13:37:03,5.0,"Saya berlanganan dengan menggunakan voucher dari My Value, hitungannya jadi gratis dari poin. Kesan pertama saya, memang nyaman baca berita tanpa iklan dan visual yang memenajakan mata, dibanding baca berita gratisan yang penuh iklan.",34,gt20,,1.0,1.0,,
2024-09-12 14:01:25,4.0,"Mohon maaf, saya sudah berlangganan namun susah sekali masuk ketika memasukkan email saya saat ini. Jadi tiba-tiba saja kayak hilang sinyal dan tidak bisa direfresh. Saya udah coba instal ulang tpi malah tidak bisa masuk melalui email saya. Mohon bantuannya!",40,gt20,,,,,-1.0
2024-09-09 13:38:38,4.0,"terimakasih atas berita politik, selebritis, tokoh masyarakat dan info kesehatan, traveling tempat - tempat spot wisata di Nusantara dan banyak lagi berita - berita yang menginspirasi tuk menambah wawasan cakrawala berfikir🇮🇩🌹❤️🌿🌱🙏",31,gt20,1.0,,,,
2024-08-09 08:43:08,4.0,"sy pernah menjadi pelanggan kompas selama lebih dari 15 tahun, terutama ktk kompas msh blm digital. di atas thn 2015 sy berhenti berlanggana krn kompas kehilangan daya kritis. akhir2 ini sy mulai melihat kompas punya kekuatan kembali untuk lebih kritis kpd pmrnth. semoga negara bangsa ini kembali ke rel yg benar.",51,gt20,1.0,,,,
2024-07-11 20:13:58,5.0,Salah satu aplikasi yang memuat berbagai macam warta dan rubrik cerita baik dalam lingkup nasional maupun internasional secara lengkap. Dapat menjadi salah satu referensi informasi online.,26,gt20,1.0,,,,
2024-07-07 16:12:34,2.0,"bagus tidak bnyak iklan, tp menurut saya apl ini dikit dikit bayar, ikut langganan dll. dan isinya tdk terlalu lengkap, lebih lengkap apl news sebelah dan free baca.",28,gt20,-1.0,-1.0,,,
2024-07-05 09:43:36,5.0,Tersedia berita dengan tampilan yang nyaman seperti membaca website tapi bedanya disini diberitakan secara lebih mendalam dan juga tanpa iklan yang mengganggu. Ada juga pilihan tampilan seperti koran. Selain itu ada fitur dimana AI bisa membacakan berita untuk kita sehingga kita tinggal mendengarkan saja tanpa harus membaca. Kita juga bisa download ebook gratis disini.,54,gt20,,,1.0,1.0,
2024-06-14 12:06:27,1.0,Aplikasinya gak jelas. sudah langganan premium tapi iklan berlangganan tetap muncul dan ketika membuka notifikasi berita premium malah diarahkan ke pembayaran. langganan kompas bukannya dapat berita tapi dapat emosi,29,gt20,,-1.0,,,
2024-04-27 18:34:39,5.0,"baik bangek, Mak dikasih 1 bulan premium cuma 50rb. tapi ga dijelasin apa bedanya premium sama enggak. jadi baca sendiri . gunanya cs apa? nggak ada bubarin aja",28,gt20,,0.0,,,
2024-04-12 10:39:38,3.0,"pandangan saya pribadi, berita ekonomi sekalian di tingkatkan layaknya koran bisnis, memuat berita berita bisnis yg lebih detail. dg motto, 1 koran kompas semua kehidupan di muka bumi dalam 1 genggaman",31,gt20,0.0,,,,
